Date,Close
12-Oct-15,17131.86
13-Oct-15,17081.89
14-Oct-15,16924.75
15-Oct-15,17141.75
16-Oct-15,17215.97
19-Oct-15,17230.54
20-Oct-15,17217.11
21-Oct-15,17168.61
22-Oct-15,17489.16
23-Oct-15,17646.7
26-Oct-15,17623.05
27-Oct-15,17581.43
28-Oct-15,17779.52
29-Oct-15,17755.8
30-Oct-15,17663.54
2-Nov-15,17828.76
3-Nov-15,17918.15
4-Nov-15,17867.58
5-Nov-15,17863.43
6-Nov-15,17910.33
9-Nov-15,17730.48
10-Nov-15,17758.21
11-Nov-15,17702.22
12-Nov-15,17448.07
13-Nov-15,17245.24
16-Nov-15,17483.01
17-Nov-15,17489.5
18-Nov-15,17737.16
19-Nov-15,17732.75
20-Nov-15,17823.81
23-Nov-15,17792.68
24-Nov-15,17812.19
25-Nov-15,17813.39
27-Nov-15,17813.39
30-Nov-15,17719.92
1-Dec-15,17888.35
2-Dec-15,17729.68
3-Dec-15,17477.67
4-Dec-15,17847.63
7-Dec-15,17730.51
8-Dec-15,17568
9-Dec-15,17492.3
10-Dec-15,17574.75
11-Dec-15,17265.21
14-Dec-15,17368.5
15-Dec-15,17524.91
16-Dec-15,17749.09
17-Dec-15,17495.84
18-Dec-15,17128.55
21-Dec-15,17251.62
22-Dec-15,17417.27
23-Dec-15,17602.61
24-Dec-15,17552.17
28-Dec-15,17528.27
29-Dec-15,17720.98
30-Dec-15,17603.87
31-Dec-15,17425.03
4-Jan-16,17148.94
5-Jan-16,17158.66
6-Jan-16,16906.51
7-Jan-16,16514.1
8-Jan-16,16346.45
11-Jan-16,16398.57
12-Jan-16,16516.22
13-Jan-16,16151.41
14-Jan-16,16379.05
15-Jan-16,15988.08
19-Jan-16,16016.02
20-Jan-16,15766.74
21-Jan-16,15882.68
22-Jan-16,16093.51
25-Jan-16,15885.22
26-Jan-16,16167.23
27-Jan-16,15944.46
28-Jan-16,16069.64
29-Jan-16,16466.3
1-Feb-16,16449.18
2-Feb-16,16153.54
3-Feb-16,16336.66
4-Feb-16,16416.58
5-Feb-16,16204.97
8-Feb-16,16027.05
9-Feb-16,16014.38
10-Feb-16,15914.74
11-Feb-16,15660.18
12-Feb-16,15973.84
16-Feb-16,16196.41
17-Feb-16,16453.83
18-Feb-16,16413.43
19-Feb-16,16391.99
22-Feb-16,16620.66
23-Feb-16,16431.78
24-Feb-16,16484.99
25-Feb-16,16697.29
26-Feb-16,16639.97
29-Feb-16,16516.5
1-Mar-16,16865.08
2-Mar-16,16899.32
3-Mar-16,16943.9
4-Mar-16,17006.77
7-Mar-16,17073.95
8-Mar-16,16964.1
9-Mar-16,17000.36
10-Mar-16,16995.13
11-Mar-16,17213.31
14-Mar-16,17229.13
15-Mar-16,17251.53
16-Mar-16,17325.76
17-Mar-16,17481.49
18-Mar-16,17602.3
21-Mar-16,17623.87
22-Mar-16,17582.57
23-Mar-16,17502.59
24-Mar-16,17515.73
28-Mar-16,17535.39
29-Mar-16,17633.11
30-Mar-16,17716.66
31-Mar-16,17685.09
1-Apr-16,17792.75
4-Apr-16,17737
5-Apr-16,17603.32
6-Apr-16,17716.05
7-Apr-16,17541.96
8-Apr-16,17576.96
11-Apr-16,17556.41
12-Apr-16,17721.25
13-Apr-16,17908.28
14-Apr-16,17926.43
15-Apr-16,17897.46
18-Apr-16,18004.16
19-Apr-16,18053.6
20-Apr-16,18096.27
21-Apr-16,17982.52
22-Apr-16,18003.75
25-Apr-16,17977.24
26-Apr-16,17990.32
27-Apr-16,18041.55
28-Apr-16,17830.76
29-Apr-16,17773.64
2-May-16,17891.16
3-May-16,17750.91
4-May-16,17651.26
5-May-16,17660.71
6-May-16,17740.63
9-May-16,17705.91
10-May-16,17928.35
11-May-16,17711.12
12-May-16,17720.5
13-May-16,17535.32
16-May-16,17710.71
17-May-16,17529.98
18-May-16,17526.62
19-May-16,17435.4
20-May-16,17500.94
23-May-16,17492.93
24-May-16,17706.05
25-May-16,17851.51
26-May-16,17828.29
27-May-16,17873.22
31-May-16,17787.2
1-Jun-16,17789.67
2-Jun-16,17838.56
3-Jun-16,17807.06
6-Jun-16,17920.33
7-Jun-16,17938.28
8-Jun-16,18005.05
9-Jun-16,17985.19
10-Jun-16,17865.34
13-Jun-16,17732.48
14-Jun-16,17674.82
15-Jun-16,17640.17
16-Jun-16,17733.1
17-Jun-16,17675.16
20-Jun-16,17804.87
21-Jun-16,17829.73
22-Jun-16,17780.83
23-Jun-16,18011.07
24-Jun-16,17400.75
27-Jun-16,17140.24
28-Jun-16,17409.72
29-Jun-16,17694.68
30-Jun-16,17929.99
1-Jul-16,17949.37
5-Jul-16,17840.62
6-Jul-16,17918.62
7-Jul-16,17895.88
8-Jul-16,18146.74
11-Jul-16,18226.93
12-Jul-16,18347.67
13-Jul-16,18372.12
14-Jul-16,18506.41
15-Jul-16,18516.55
18-Jul-16,18533.05
19-Jul-16,18559.01
20-Jul-16,18595.03
21-Jul-16,18517.23
22-Jul-16,18570.85
25-Jul-16,18493.06
26-Jul-16,18473.75
27-Jul-16,18472.17
28-Jul-16,18456.35
29-Jul-16,18432.24
1-Aug-16,18404.51
2-Aug-16,18313.77
3-Aug-16,18355
4-Aug-16,18352.05
5-Aug-16,18543.53
8-Aug-16,18529.29
9-Aug-16,18533.05
10-Aug-16,18495.66
11-Aug-16,18613.52
12-Aug-16,18576.47
15-Aug-16,18636.05
16-Aug-16,18552.02
17-Aug-16,18573.94
18-Aug-16,18597.7
19-Aug-16,18552.57
22-Aug-16,18529.42
23-Aug-16,18547.3
24-Aug-16,18481.48
25-Aug-16,18448.41
26-Aug-16,18395.4
29-Aug-16,18502.99
30-Aug-16,18454.3
